order_item_id,order_id,product_id,quantity,unit_price,total_price,discount
1357,318,37,5,462.62,2238.15,74.95
1358,319,176,3,41.51,124.53,0.0
1359,319,320,4,274.54,1098.16,0.0
1360,319,119,4,314.04,1223.44,32.72
1361,319,27,2,204.87,409.74,0.0
1362,320,13,4,322.28,1289.12,0.0
1363,320,117,5,114.67,573.35,0.0
1364,320,264,1,401.02,401.02,0.0
1365,320,255,4,191.15,764.6,0.0
1366,320,237,2,189.73,379.46,0.0
1367,321,324,5,295.17,1475.85,0.0
1368,321,85,3,174.34,523.02,0.0
1369,321,157,1,154.07,154.07,0.0
1370,321,22,3,431.53,1294.59,0.0
1371,321,327,3,471.25,1413.75,0.0
1372,321,307,3,5.72,17.16,0.0
1373,322,175,5,491.59,2457.95,0.0
1374,322,303,1,116.14,116.14,0.0
1375,323,289,5,307.11,1535.55,0.0
1376,323,82,4,261.89,1047.56,0.0
1377,323,65,2,109.31,218.62,0.0
1378,323,17,5,464.81,2248.79,75.26
1379,323,5,2,150.12,300.24,0.0
1380,324,116,-3,67.75,-203.25,0.0
1381,324,228,4,125.21,500.84,0.0
1382,324,130,5,175.86,879.3,0.0
1383,324,8,1,233.82,233.82,0.0
1384,324,308,3,486.42,1459.26,0.0
1385,324,340,1,187.85,187.85,0.0
1386,324,174,5,116.0,548.05,31.95
1387,325,212,1,309.24,234.64,74.6
1388,325,224,5,337.9,1689.5,0.0
1389,325,245,3,53.35,160.05,0.0
1390,326,104,3,291.89,831.97,43.7
1391,327,311,1,391.07,391.07,0.0
1392,327,166,3,275.01,825.03,0.0
1393,327,68,2,150.65,301.3,0.0
1394,327,240,2,232.2,464.4,0.0
1395,327,223,2,212.93,425.86,0.0
1396,327,21,5,214.67,1073.35,0.0
1397,328,246,5,496.33,2481.65,0.0
1398,328,123,2,65.5,131.0,0.0
1399,328,72,1,434.89,434.89,0.0
1400,328,331,4,27.75,108.07,2.93
1401,328,45,2,110.78,221.56,0.0
1402,328,38,5,115.1,575.5,0.0
1403,328,156,2,464.92,929.84,0.0
1404,328,210,3,378.11,1134.33,0.0
1405,329,273,1,21.18,21.18,0.0
1406,329,320,3,274.54,823.62,0.0
1407,330,133,1,14.28,14.28,0.0
1408,330,207,5,426.27,2131.35,0.0
1409,330,233,1,432.72,432.72,0.0
1410,330,269,3,160.03,480.09,0.0
1411,331,174,3,116.0,348.0,0.0
1412,332,167,4,458.55,1834.2,0.0
1413,332,153,4,84.35,337.4,0.0
1414,333,230,2,478.72,957.44,0.0
1415,333,114,-2,407.46,-814.92,0.0
1416,333,278,5,481.57,2407.85,0.0
1417,333,3,2,405.67,756.01,55.33
1418,333,98,3,306.7,920.1,0.0
1419,334,137,3,303.19,909.57,0.0
1420,335,235,1,398.51,398.51,0.0
1421,335,272,5,250.01,1250.05,0.0
1422,335,252,3,129.59,388.77,0.0
1423,335,228,2,125.21,250.42,0.0
1424,335,71,4,183.64,734.56,0.0
1425,336,139,1,154.9,154.9,0.0
1426,336,78,2,394.97,789.94,0.0
1427,337,19,4,118.33,473.32,0.0
1428,337,258,4,255.77,1023.08,0.0
1429,337,301,2,183.26,366.52,0.0
1430,337,49,4,128.35,513.4,0.0
1431,337,37,4,462.62,1850.48,0.0
1432,337,340,4,187.85,751.4,0.0
1433,337,71,3,183.64,550.92,0.0
1434,338,171,5,261.28,1306.4,0.0
1435,338,221,3,127.52,382.56,0.0
1436,338,295,2,436.1,872.2,0.0
1437,338,177,1,295.95,295.95,0.0
1438,338,95,1,360.77,360.77,0.0
1439,338,206,4,9.59,38.36,0.0
1440,338,34,4,371.91,1487.64,0.0
1441,339,280,4,228.74,914.96,0.0
1442,339,1,4,115.49,461.96,0.0
1443,339,152,4,437.14,1748.56,0.0
1444,339,93,5,169.34,823.66,23.04
1445,340,74,4,283.61,1134.44,0.0
1446,340,145,1,458.79,458.79,0.0
1447,340,126,2,415.58,831.16,0.0
1448,341,339,1,157.63,157.63,0.0
1449,341,97,4,32.78,131.12,0.0
1450,342,200,4,489.15,1956.6,0.0
1451,342,109,4,207.11,828.44,0.0
1452,342,95,1,360.77,283.26,77.51
1453,342,4,5,50.91,254.55,0.0
1454,342,334,2,400.6,801.2,0.0
1455,343,158,1,317.82,229.44,88.38
1456,343,219,1,482.25,482.25,0.0
1457,343,151,1,492.3,492.3,0.0
1458,343,104,1,291.89,291.89,0.0
1459,344,13,1,322.28,322.28,0.0
1460,344,304,5,93.78,468.9,0.0
1461,344,28,4,263.78,1055.12,0.0
1462,345,165,1,370.12,370.12,0.0
1463,345,47,5,307.58,1537.9,0.0
1464,345,348,2,76.21,152.42,0.0
1465,345,287,4,175.07,685.61,14.67
1466,345,221,1,127.52,115.2,12.32
1467,345,321,5,19.51,97.55,0.0
1468,345,251,5,73.73,368.65,0.0
1469,345,76,1,36.72,28.71,8.01
1470,346,208,1,369.63,369.63,0.0
1471,346,227,4,153.86,596.76,18.68
1472,346,211,5,335.55,1677.75,0.0
1473,346,324,1,372.89,372.89,0.0
1474,346,179,5,154.9,774.5,0.0
1475,347,212,4,309.24,1236.96,0.0
1476,348,35,2,152.02,304.04,0.0
1477,348,5,5,150.12,750.6,0.0
1478,348,189,4,383.38,1533.52,0.0
1479,348,66,3,426.22,1278.66,0.0
1480,349,237,2,189.73,379.46,0.0
1481,349,191,4,239.5,958.0,0.0
1482,349,195,1,411.72,411.72,0.0
1483,349,15,1,60.37,60.37,0.0
1484,349,323,2,298.3,596.6,0.0
1485,349,29,4,231.33,925.32,0.0
1486,349,295,2,456.31,912.62,0.0
1487,349,62,4,64.92,259.68,0.0
1488,350,38,4,115.1,460.4,0.0
1489,350,67,4,474.29,1897.16,0.0
1490,350,215,4,223.71,894.84,0.0
1491,350,148,5,55.06,275.3,0.0
1492,350,49,4,128.35,513.4,0.0
1493,350,343,5,401.22,2006.1,0.0
1494,350,147,4,184.49,723.49,14.47
1495,351,264,3,401.02,1203.06,0.0
1496,351,66,5,426.22,2131.1,0.0
1497,351,170,2,382.73,765.46,0.0
1498,351,94,1,237.4,237.4,0.0
1499,351,62,5,64.92,324.6,0.0
1500,352,14,4,421.63,1686.52,0.0
1501,352,307,5,5.72,28.6,0.0
1502,352,163,3,103.74,311.22,0.0
1503,352,268,4,61.54,246.16,0.0
1504,352,84,2,230.14,460.28,0.0
1505,352,127,3,203.39,610.17,0.0
1506,352,105,3,267.77,803.31,0.0
1507,352,19,1,118.33,118.33,0.0
1508,353,12,2,193.9,387.8,0.0
1509,353,79,2,414.18,828.36,0.0
1510,354,263,3,221.89,665.67,0.0
1511,354,90,1,292.06,292.06,0.0
1512,354,161,2,56.31,112.62,0.0
1513,355,39,5,432.85,2164.25,0.0
1514,356,286,1,353.33,288.69,64.64
1515,357,306,4,23.08,92.32,0.0
1516,357,144,2,281.19,562.38,0.0
1517,357,89,5,374.41,1872.05,0.0
1518,357,20,5,363.06,1815.3,0.0
1519,357,287,5,175.07,875.35,0.0
1520,358,344,2,43.79,87.58,0.0
1521,358,263,2,221.89,443.78,0.0
1522,359,73,4,470.83,1883.32,0.0
1523,360,101,4,289.53,1158.12,0.0
1524,360,207,1,426.27,426.27,0.0
1525,360,266,5,197.47,987.35,0.0
1526,360,10,3,75.72,227.16,0.0
1527,360,304,4,93.78,375.12,0.0
1528,361,116,2,67.75,135.5,0.0
1529,361,227,1,153.86,153.86,0.0
1530,361,176,3,41.51,124.53,0.0
1531,362,23,3,9.39,28.17,0.0
1532,362,165,1,114.62,114.62,0.0
1533,362,276,1,178.56,178.56,0.0
1534,362,245,5,53.35,266.75,0.0
1535,362,212,4,309.24,1236.96,0.0
1536,362,30,3,136.27,408.81,0.0
1537,362,139,4,154.9,619.6,0.0
1538,362,144,5,281.19,1405.95,0.0
1539,363,143,1,459.38,459.38,0.0
1540,363,175,4,491.59,1966.36,0.0
1541,363,39,3,432.85,1171.41,127.14
1542,363,272,2,250.01,500.02,0.0
1543,363,278,5,481.57,2407.85,0.0
1544,363,300,3,158.25,474.75,0.0
1545,363,318,5,442.29,2211.45,0.0
1546,364,220,5,489.47,2447.35,0.0
1547,365,260,1,218.08,218.08,0.0
1548,365,339,3,157.63,472.89,0.0
1549,366,61,5,201.34,1006.7,0.0
1550,366,271,1,160.72,160.72,0.0
1551,366,192,1,422.09,360.86,61.23
1552,367,78,1,394.97,394.97,0.0
1553,367,135,4,296.49,1185.96,0.0
1554,367,210,2,378.11,756.22,0.0
1555,367,73,3,470.83,1412.49,0.0
1556,367,25,3,360.61,1081.83,0.0
1557,368,86,5,441.02,2205.1,0.0
1558,368,208,5,369.63,1848.15,0.0
1559,369,311,3,391.07,1173.21,0.0
1560,369,200,3,405.85,1217.55,0.0
1561,369,63,1,11.26,11.26,0.0
1562,369,182,2,404.64,780.47,28.81
1563,369,323,5,298.3,1491.5,0.0
1564,369,238,3,10.87,32.61,0.0
1565,370,327,1,471.25,471.25,0.0
1566,370,23,4,249.47,997.88,0.0
1567,370,226,2,193.67,368.48,18.86
1568,370,221,4,127.52,510.08,0.0
1569,370,321,5,19.51,97.55,0.0
1570,370,297,2,418.09,836.18,0.0
1571,370,38,4,115.1,460.4,0.0
1572,370,217,4,41.15,164.6,0.0
1573,371,135,3,296.49,889.47,0.0
1574,371,206,2,9.59,19.18,0.0
1575,371,162,3,490.51,1471.53,0.0
1576,371,349,2,449.03,898.06,0.0
1577,371,289,1,307.11,307.11,0.0
1578,371,342,4,433.07,1732.28,0.0
1579,372,309,1,52.31,52.31,0.0
1580,372,30,5,136.27,681.35,0.0
1581,372,121,4,202.37,809.48,0.0
1582,372,272,3,250.01,750.03,0.0
1583,372,90,4,292.06,1168.24,0.0
1584,372,243,4,283.94,1101.56,34.2
1585,372,316,2,102.89,205.78,0.0
1586,373,286,4,353.33,1413.32,0.0
1587,373,76,2,89.81,179.62,0.0
1588,373,253,5,169.45,847.25,0.0
1589,373,137,3,303.19,838.17,71.4
1590,374,293,5,40.15,200.75,0.0
1591,374,248,3,107.42,322.26,0.0
1592,374,220,2,489.47,978.94,0.0
1593,374,97,-2,32.78,-65.56,0.0
1594,374,280,1,228.74,216.18,12.56
1595,374,40,5,93.39,466.95,0.0
1596,374,174,5,116.0,580.0,0.0
1597,375,303,2,116.14,232.28,0.0
1598,375,245,5,53.35,256.13,10.62
1599,375,40,1,93.39,93.39,0.0
1600,375,325,2,120.15,240.3,0.0
1601,376,154,1,201.24,201.24,0.0
1602,376,78,1,394.97,394.97,0.0
1603,376,84,2,230.14,460.28,0.0
1604,376,233,1,432.72,432.72,0.0
1605,376,148,4,55.06,220.24,0.0
1606,376,35,2,243.68,487.36,0.0
1607,377,141,4,454.98,1699.43,120.49
1608,377,220,5,489.47,2447.35,0.0
1609,377,270,3,478.28,1434.84,0.0
1610,377,26,5,241.01,1205.05,0.0
1611,377,151,2,492.3,984.6,0.0
1612,377,254,4,303.59,1177.39,36.97
1613,378,322,1,330.15,330.15,0.0
1614,378,246,5,496.33,2417.54,64.11
1615,378,198,4,434.49,1737.96,0.0
1616,378,7,5,108.71,543.55,0.0
1617,378,275,2,127.53,255.06,0.0
1618,378,137,3,303.19,909.57,0.0
1619,378,145,3,458.79,1376.37,0.0
1620,378,130,3,175.86,527.58,0.0
1621,379,146,2,323.53,647.06,0.0
1622,379,108,2,17.39,34.78,0.0
1623,379,328,5,355.06,1775.3,0.0
1624,380,17,3,464.81,1394.43,0.0
1625,380,148,2,55.06,110.12,0.0
1626,380,303,1,116.14,116.14,0.0
1627,380,106,5,483.42,2417.1,0.0
1628,380,113,4,485.69,1942.76,0.0
1629,380,202,4,466.85,1867.4,0.0
1630,380,267,3,102.55,307.65,0.0
1631,381,93,1,169.34,169.34,0.0
1632,381,270,3,239.09,717.27,0.0
1633,381,283,2,395.21,790.42,0.0
1634,381,63,3,11.26,33.78,0.0
1635,382,123,1,65.5,65.5,0.0
1636,382,186,3,273.51,820.53,0.0
1637,382,93,4,169.34,677.36,0.0
1638,382,337,1,152.21,152.21,0.0
1639,382,69,4,277.44,1109.76,0.0
1640,382,171,4,261.28,998.32,46.8
1641,383,42,1,474.69,474.69,0.0
1642,383,272,3,250.01,750.03,0.0
1643,384,284,2,5.33,10.66,0.0
1644,384,342,3,323.3,969.9,0.0
1645,384,144,4,281.19,1124.76,0.0
1646,384,82,1,261.89,261.89,0.0
1647,384,299,1,250.72,250.72,0.0
1648,385,50,1,408.43,408.43,0.0
1649,385,210,2,378.11,756.22,0.0
1650,385,238,4,10.87,43.48,0.0
1651,385,291,2,278.93,557.86,0.0
1652,385,282,2,112.83,203.56,22.1
1653,385,324,3,247.4,742.2,0.0
1654,385,295,-1,125.11,-125.11,0.0
1655,386,201,3,303.12,909.36,0.0
1656,386,147,2,184.49,368.98,0.0
1657,386,201,2,156.99,313.98,0.0
1658,386,212,4,309.24,1213.06,23.9
1659,386,128,1,188.18,188.18,0.0
1660,386,136,4,267.65,1070.6,0.0
1661,386,301,4,183.26,733.04,0.0
1662,386,163,5,103.74,518.7,0.0
1663,387,65,3,441.42,1324.26,0.0
1664,387,342,4,390.72,1562.88,0.0
1665,388,210,5,378.11,1890.55,0.0
1666,388,121,4,202.37,809.48,0.0
1667,388,238,3,10.87,32.61,0.0
1668,388,296,5,309.94,1549.7,0.0
1669,389,38,4,115.1,460.4,0.0
1670,390,97,3,32.78,98.34,0.0
1671,390,137,3,303.19,909.57,0.0
1672,390,179,4,154.9,619.6,0.0
1673,390,133,2,14.28,28.56,0.0
1674,390,142,1,46.74,46.74,0.0
1675,390,53,5,168.79,843.95,0.0
1676,390,175,4,491.59,1868.74,97.62
1677,391,146,5,323.53,1617.65,0.0
1678,391,273,1,21.18,21.18,0.0
1679,391,222,1,107.01,107.01,0.0
1680,391,143,1,459.38,367.78,91.6
1681,391,186,4,450.26,1801.04,0.0
1682,392,198,2,434.49,868.98,0.0
1683,392,108,1,17.39,17.39,0.0
1684,392,3,1,405.67,405.67,0.0
1685,392,5,5,150.12,750.6,0.0
1686,392,217,4,41.15,164.6,0.0
1687,392,70,5,346.63,1733.15,0.0
1688,393,182,1,404.64,404.64,0.0
1689,393,317,-3,411.73,-1265.28,30.09
1690,393,305,2,8.94,17.88,0.0
1691,393,184,2,124.66,249.32,0.0
1692,393,12,1,193.9,193.9,0.0
1693,393,203,2,30.98,61.96,0.0
1694,393,116,3,67.75,190.25,13.0
1695,394,81,5,50.21,251.05,0.0
1696,394,229,2,338.47,676.94,0.0
1697,394,300,3,151.56,454.68,0.0
1698,395,316,1,102.89,102.89,0.0
1699,395,213,3,333.73,904.58,96.61
1700,395,185,4,407.67,1630.68,0.0
1701,395,10,3,75.72,227.16,0.0
1702,395,153,1,84.35,84.35,0.0
1703,395,165,4,422.06,1688.24,0.0
1704,395,102,4,373.86,1495.44,0.0
1705,395,221,3,127.52,382.56,0.0
1706,396,110,3,188.65,565.95,0.0
1707,396,329,3,345.81,1037.43,0.0
1708,396,59,3,466.59,1399.77,0.0
1709,396,189,4,383.38,1533.52,0.0
1710,396,290,4,74.31,297.24,0.0
1711,396,111,2,469.83,847.39,92.27
1712,397,212,1,309.24,309.24,0.0
1713,397,178,4,467.7,1870.8,0.0
1714,397,115,5,91.38,456.9,0.0
1715,398,202,2,466.85,812.75,120.95
1716,398,119,3,314.04,906.28,35.84
1717,398,176,3,41.51,124.53,0.0
1718,398,92,5,239.12,1195.6,0.0
1719,398,275,5,127.53,637.65,0.0
1720,398,185,3,407.67,1223.01,0.0
1721,398,79,2,414.18,828.36,0.0
1722,398,109,2,207.11,414.22,0.0
1723,399,104,4,291.89,1167.56,0.0
1724,399,56,4,297.99,1191.96,0.0
1725,399,98,4,306.7,1140.46,86.34
1726,399,327,2,471.25,942.5,0.0
1727,400,248,4,425.86,1654.55,48.89
1728,400,202,3,466.85,1400.55,0.0
1729,400,24,5,57.79,288.95,0.0
1730,400,315,3,103.08,309.24,0.0
1731,400,334,1,400.6,400.6,0.0
1732,400,132,4,218.17,872.68,0.0
1733,400,128,5,188.18,940.9,0.0
1734,400,111,2,469.83,939.66,0.0
1735,401,228,5,125.21,626.05,0.0
1736,401,101,2,289.53,579.06,0.0
1737,401,197,4,499.07,1996.28,0.0
1738,402,110,1,188.65,188.65,0.0
1739,402,253,1,169.45,169.45,0.0
1740,402,38,1,115.1,115.1,0.0
1741,402,232,5,79.76,398.8,0.0
1742,402,241,2,191.7,383.4,0.0
1743,403,126,2,415.58,831.16,0.0
1744,404,96,1,489.28,489.28,0.0
1745,404,20,3,363.06,1089.18,0.0
1746,404,298,5,308.09,1540.45,0.0
1747,404,197,5,499.07,2404.77,90.58
1748,404,285,3,128.94,386.82,0.0
1749,405,276,5,178.56,845.93,46.87
1750,405,339,2,157.63,315.26,0.0
1751,406,242,4,31.44,125.76,0.0
1752,406,288,2,160.11,320.22,0.0
1753,406,68,3,150.65,451.95,0.0
1754,406,65,4,120.56,482.24,0.0
1755,406,139,3,154.9,464.7,0.0
1756,406,36,2,391.16,782.32,0.0
1757,407,244,1,284.16,246.04,38.12
1758,407,75,1,228.0,200.72,27.28
1759,408,146,4,323.53,1294.12,0.0
1760,409,334,4,400.6,1602.4,0.0
1761,409,251,1,73.73,73.73,0.0
1762,409,17,2,464.81,929.62,0.0
1763,409,281,1,293.07,293.07,0.0
1764,410,84,4,230.14,920.56,0.0
1765,410,53,2,168.79,337.58,0.0
1766,410,22,4,431.53,1726.12,0.0
1767,410,325,1,120.15,120.15,0.0
1768,410,184,5,124.66,623.3,0.0
1769,410,330,2,460.91,921.82,0.0
1770,411,226,4,193.67,729.83,44.85
1771,411,220,2,489.47,978.94,0.0
1772,411,176,5,41.51,207.55,0.0
1773,411,196,2,346.8,693.6,0.0
1774,411,227,3,153.86,461.58,0.0
1775,411,3,2,405.67,697.9,113.44
1776,411,117,3,114.67,313.21,30.8
1777,412,249,4,280.71,1122.84,0.0
1778,412,182,4,404.64,1618.56,0.0
1779,412,62,2,64.92,129.84,0.0
1780,412,151,5,492.3,2461.5,0.0
1781,412,273,2,21.18,42.36,0.0
1782,412,127,3,203.39,610.17,0.0
1783,412,94,4,237.4,949.6,0.0
1784,413,137,2,303.19,540.05,66.33
1785,413,197,4,499.07,1996.28,0.0
1786,413,131,1,32.12,32.12,0.0
1787,414,127,3,203.39,610.17,0.0
1788,414,163,3,103.74,311.22,0.0
1789,414,193,1,168.96,168.96,0.0
1790,414,231,3,457.99,1373.97,0.0
1791,414,36,3,391.16,1173.48,0.0
1792,414,56,4,297.99,1191.96,0.0
1793,414,56,2,297.99,551.34,44.64
1794,415,123,5,65.5,327.5,0.0
1795,415,74,5,283.61,1353.83,64.22
1796,415,19,1,118.33,87.5,30.83
1797,415,296,1,309.94,309.94,0.0
1798,415,284,5,5.33,26.65,0.0
1799,416,189,2,383.38,766.76,0.0
1800,416,87,4,206.96,827.84,0.0
1801,417,87,3,206.96,620.88,0.0
1802,418,301,3,183.26,549.78,0.0
1803,418,113,3,485.69,1457.07,0.0
1804,418,344,5,43.79,208.56,10.39
1805,418,206,5,9.59,47.95,0.0
1806,418,71,1,183.64,183.64,0.0
1807,418,210,5,378.11,1890.55,0.0
1808,418,279,1,164.44,164.44,0.0
1809,419,61,4,201.34,805.36,0.0
1810,419,63,2,11.26,22.52,0.0
1811,420,35,3,491.06,1473.18,0.0
1812,420,281,2,293.07,586.14,0.0
1813,420,154,2,201.24,402.48,0.0
1814,420,182,3,404.64,1213.92,0.0
1815,420,42,1,474.69,474.69,0.0
1816,420,270,2,311.7,623.4,0.0
1817,421,329,5,345.81,1729.05,0.0
1818,421,264,5,401.02,2005.1,0.0
1819,422,312,5,107.78,538.9,0.0
1820,422,150,5,307.24,1536.2,0.0
1821,422,253,1,169.45,169.45,0.0
1822,422,129,4,338.61,1354.44,0.0
1823,422,338,3,412.83,1238.49,0.0
1824,423,51,1,142.27,129.09,13.18
1825,423,84,1,230.14,230.14,0.0
1826,423,284,3,5.33,15.99,0.0
1827,423,156,3,246.11,738.33,0.0
1828,423,77,3,431.43,1294.29,0.0
1829,423,128,4,188.18,729.2,23.52
1830,424,318,4,442.29,1769.16,0.0
1831,424,145,1,458.79,458.79,0.0
1832,424,336,2,445.43,890.86,0.0
1833,424,43,3,151.35,454.05,0.0
1834,424,5,5,150.12,750.6,0.0
1835,424,319,3,143.49,409.88,20.59
1836,424,12,5,193.9,969.5,0.0
1837,424,17,1,464.81,413.41,51.4
1838,425,207,5,426.27,2131.35,0.0
1839,425,341,3,47.43,142.29,0.0
1840,425,284,2,5.33,10.66,0.0
1841,425,182,5,404.64,2023.2,0.0
1842,425,163,4,103.74,414.96,0.0
1843,426,69,1,277.44,217.14,60.3
1844,427,254,4,303.59,1214.36,0.0
1845,428,64,1,263.26,263.26,0.0
1846,428,270,1,118.07,118.07,0.0
1847,428,150,3,307.24,921.72,0.0
1848,428,122,4,51.15,204.6,0.0
1849,429,146,5,323.53,1617.65,0.0
1850,429,285,3,128.94,386.82,0.0
1851,430,58,1,499.95,499.95,0.0
1852,430,88,2,200.1,381.89,18.31
1853,430,215,1,223.71,223.71,0.0
1854,430,31,4,448.42,1793.68,0.0
1855,430,124,3,256.17,768.51,0.0
1856,430,153,1,84.35,84.35,0.0
1857,430,231,1,457.99,457.99,0.0
1858,430,219,1,482.25,482.25,0.0
1859,431,31,3,19.65,58.95,0.0
1860,431,250,2,11.11,22.22,0.0
1861,431,115,4,91.38,365.52,0.0
1862,432,9,4,161.15,644.6,0.0
1863,432,103,2,379.01,758.02,0.0
1864,433,21,5,214.67,1073.35,0.0
1865,433,47,1,307.58,307.58,0.0
1866,433,338,3,412.83,1238.49,0.0
1867,433,316,5,102.89,506.61,7.84
1868,433,307,3,5.72,15.93,1.23
1869,434,135,2,296.49,592.98,0.0
1870,435,287,5,175.07,875.35,0.0
1871,436,7,3,108.71,326.13,0.0
1872,436,143,5,459.38,2296.9,0.0
1873,437,78,1,394.97,394.97,0.0
1874,437,50,4,408.43,1633.72,0.0
1875,437,220,3,489.47,1468.41,0.0
1876,437,152,4,437.14,1748.56,0.0
1877,437,310,4,426.2,1704.8,0.0
1878,437,295,1,151.33,151.33,0.0
1879,438,307,4,5.72,22.88,0.0
1880,438,5,1,150.12,150.12,0.0
1881,438,342,4,13.97,55.88,0.0
1882,438,348,5,76.21,381.05,0.0
1883,439,15,3,60.37,181.11,0.0
1884,440,101,2,289.53,579.06,0.0
1885,440,21,4,214.67,858.68,0.0
1886,440,179,2,154.9,309.8,0.0
1887,440,261,2,198.61,344.85,52.37
1888,440,290,3,74.31,222.93,0.0
1889,440,126,3,415.58,1174.87,71.87
1890,441,192,1,422.09,422.09,0.0
1891,441,220,2,489.47,947.68,31.26
1892,441,228,5,125.21,626.05,0.0
1893,442,160,5,26.55,132.75,0.0
1894,443,305,2,8.94,17.88,0.0
1895,444,209,4,47.94,187.87,3.89
1896,444,335,1,471.21,471.21,0.0
1897,444,123,3,65.5,196.5,0.0
1898,444,75,1,228.0,228.0,0.0
1899,444,92,1,239.12,239.12,0.0
1900,444,11,5,257.22,1286.1,0.0
1901,444,73,3,470.83,1412.49,0.0
1902,445,231,1,457.99,457.99,0.0
1903,445,40,1,93.39,93.39,0.0
1904,445,235,3,398.51,1195.53,0.0
1905,445,343,5,401.22,2006.1,0.0
1906,445,301,4,183.26,733.04,0.0
1907,445,134,2,15.32,30.64,0.0
1908,445,275,3,127.53,382.59,0.0
1909,446,312,5,107.78,532.05,6.85
1910,446,42,3,474.69,1424.07,0.0
1911,446,267,2,102.55,205.1,0.0
1912,447,179,1,154.9,154.9,0.0
1913,448,284,5,5.33,26.65,0.0
1914,448,342,4,214.67,858.68,0.0
1915,449,79,3,414.18,1150.99,91.55
1916,449,47,2,307.58,615.16,0.0
1917,449,59,1,465.24,465.24,0.0
1918,449,54,2,241.1,482.2,0.0
1919,450,83,5,169.99,849.95,0.0
1920,450,63,5,11.26,56.3,0.0
1921,450,176,5,41.51,207.55,0.0
1922,450,319,3,143.49,430.47,0.0
1923,450,318,2,442.29,884.58,0.0
1924,450,139,1,154.9,154.9,0.0
1925,450,18,2,64.9,129.8,0.0
1926,451,247,5,387.22,1936.1,0.0
1927,451,285,5,128.94,644.7,0.0
1928,451,307,3,5.72,17.16,0.0
1929,451,22,2,431.53,863.06,0.0
1930,451,290,3,74.31,206.88,16.05
1931,452,273,1,21.18,21.18,0.0
1932,452,348,5,76.21,368.36,12.69
1933,452,26,3,241.01,723.03,0.0
1934,452,266,5,197.47,987.35,0.0
1935,452,54,2,241.1,482.2,0.0
1936,452,285,4,128.94,515.76,0.0
1937,452,325,2,120.15,240.3,0.0
1938,452,277,1,144.14,144.14,0.0
1939,453,265,1,399.89,399.89,0.0
1940,453,306,2,38.67,77.34,0.0
1941,453,105,3,267.77,803.31,0.0
1942,453,87,2,206.96,413.92,0.0
1943,453,208,2,369.63,739.26,0.0
1944,453,15,1,60.37,60.37,0.0
1945,454,36,4,391.16,1564.64,0.0
1946,454,126,4,415.58,1662.32,0.0
1947,454,128,4,188.18,752.72,0.0
1948,454,260,3,218.08,654.24,0.0
1949,454,280,3,228.74,686.22,0.0
1950,455,260,5,218.08,1032.33,58.07
1951,455,9,3,161.15,483.45,0.0
1952,455,143,3,459.38,1378.14,0.0
1953,455,179,3,154.9,464.7,0.0
1954,456,208,3,369.63,1108.89,0.0
1955,456,27,2,204.87,409.74,0.0
1956,456,253,2,169.45,338.9,0.0
1957,456,44,4,417.69,1670.76,0.0
1958,456,192,2,422.09,844.18,0.0
1959,456,136,5,267.65,1338.25,0.0
1960,456,65,1,327.79,254.06,73.73
1961,457,77,1,67.06,67.06,0.0
1962,457,96,4,489.28,1823.08,134.04
1963,457,319,3,143.49,430.47,0.0
1964,457,169,2,121.82,243.64,0.0
1965,457,11,2,257.22,514.44,0.0
1966,457,2,5,493.82,2469.1,0.0
1967,457,292,1,98.38,98.38,0.0
1968,457,249,1,280.71,280.71,0.0
1969,458,63,5,11.26,56.3,0.0
1970,458,137,1,303.19,303.19,0.0
1971,458,9,3,161.15,483.45,0.0
1972,458,347,3,440.67,1322.01,0.0
1973,458,63,3,11.26,33.78,0.0
1974,458,277,2,144.14,288.28,0.0
1975,458,124,2,256.17,512.34,0.0
1976,458,121,2,202.37,404.74,0.0
1977,459,61,5,201.34,1006.7,0.0
1978,459,189,1,383.38,383.38,0.0
1979,459,215,3,223.71,671.13,0.0
1980,460,194,3,486.17,1458.51,0.0
1981,460,291,1,278.93,278.93,0.0
1982,460,39,2,432.85,759.6,106.1
1983,460,277,1,144.14,144.14,0.0
1984,460,142,1,46.74,46.74,0.0
1985,461,239,2,459.43,798.53,120.33
1986,461,156,2,296.67,546.83,46.51
1987,461,203,4,30.98,123.92,0.0
1988,461,168,2,184.84,369.68,0.0
1989,461,242,5,235.22,1176.1,0.0
1990,461,105,3,267.77,803.31,0.0
1991,461,235,4,398.51,1594.04,0.0
1992,461,320,4,274.54,1098.16,0.0
1993,462,86,5,441.02,2205.1,0.0
1994,462,183,3,305.3,915.9,0.0
1995,462,31,4,490.51,1962.04,0.0
1996,463,267,3,102.55,307.65,0.0
1997,463,30,2,136.27,272.54,0.0
1998,463,57,3,230.08,690.24,0.0
1999,463,39,2,432.85,865.7,0.0
2000,463,76,5,168.61,843.05,0.0
2001,463,93,2,169.34,311.98,26.7
2002,463,1,3,115.49,346.47,0.0
2003,463,120,1,397.58,397.58,0.0
2004,464,333,4,441.48,1765.92,0.0
2005,464,123,3,65.5,196.5,0.0
2006,464,87,1,206.96,206.96,0.0
2007,464,278,4,481.57,1833.66,92.62
2008,464,296,3,309.94,929.82,0.0
2009,464,134,3,15.32,45.96,0.0
2010,465,219,2,482.25,964.5,0.0
2011,466,341,4,47.43,189.72,0.0
2012,466,292,3,98.38,295.14,0.0
